Restaurant Name,Overall Rating,Number of Reviews,Food Type,Review Rating,Review Date,Review Content
iO Italian Osteria,4.4,19,Italian,4,15-Nov-20,"Gets Quite busy on a friday evening, do make a reservation before you make it there. Food is great, but you might not get attended asap since its busy. We had to wait 35 mins to get our drink, by which time we had finished out meal. But understandable it was busy, food was great and complaints there."
iO Italian Osteria,4.4,19,Italian,4,30-Jun-18,Authentic and hearty Italian food. Can get crowded on weekends so reservations recommended. I usually look out for the daily special on the board above the open kitchen. Staff is able to introduce the menu and make good recommendations.
iO Italian Osteria,4.4,19,Italian,3,27-Mar-16,"I don't usually like Italian food, but this place is not too bad. I always have the pig's ears pasta for lunch here with colleagues, and have had a taste of other pasta dishes and appetizers here. While you can't go wrong with fried seafood or bruschetta with truffle paste, the food here is safe and on the pricey side.  Meat and fish mains come up to about $30-$40 which I feel is pricey for the location which is very out of the way. Now that HillV2 has stopped their shuttle bus from my office to their mall, I doubt I'll be popping by on purpose for my Italian fix."
iO Italian Osteria,4.4,19,Italian,4,8-Jul-18,"A bit pricey, but food is very nice. Porchetta, baked pork belly is a must-try. In-house baked bread and Italian street food are awesome. Chocolate lava cake is rich and yummy..."
iO Italian Osteria,4.4,19,Italian,5,25-Mar-17,"Can't believe that I forgot to review this when I had been going here for quite some time already. iO is definitely a hidden gem in the Hillview neighbourhood, but once you tried it, you would feel that the long travel there is all worth it.  iO serve various italian offerings with some Chef Specials that is rotated every once in a while. My recommendation from their menu would be the meatballs and eggplant parmegiana for starters. They tasted really great that I have always ordered them whenever I'm around. Another thing you should get would be their pastas. Their pastas are just really good and I don't think it's commonly offered in other western restaurants here in Singapore. Other than that, you should try their Chef Specials. They are significantly more expensive than other offerings but it was well worth the price.  If you happen to have a sweet tooth, maybe it's wiser to come down on weekends since they have more selections of desserts on weekends.  Price, I would say were quite steep. However, it was all justified by the responsive and cheery staff (never before I encountered staff that would still make small chats with you in SG despite how busy it was), chef that actually bothered to go around and ask us about our opinions, great food and ambiance.  Overall, I am happy to give this place a 5 stars. Good thing to note (as I believe others have reiterated countless times) is to reserve your seats beforehand, they're pretty busy around dinner time!"
iO Italian Osteria,4.4,19,Italian,5,12-Jan-16,My wife and I had the salami pizza and some meatballs. It was very tasty and the price was reasonable. I think about $40 for a large pizza and the meatballs. You can have a bunch of tapas type small meals for about $8 to $10 each. The place looks cool and it was pumping full of people but the service was still friendly and fast. Didn't Get to try their coffee but I will be back to try that as it smelt awesome. We are looking forward to our next visit.
iO Italian Osteria,4.4,19,Italian,4,11-Mar-18,"Authentic, simple, good italian food. Good service. Only thing, it closes way too early--not Italian on that, but I guess they had to localize something! :-) Too bad for the location a bit off the beaten road."
iO Italian Osteria,4.4,19,Italian,5,23-Oct-16,Awesome place! I am really surprised by this place given that it is located in such an inconspicuous place. I was there on a Saturday night and it was full (so be sure to make a reservation to avoid disappointments!). You can choose to order the pastas on the menu or opt for classics by telling them what you want. I would highly recommend the pesto pasta (not on the menu) which consists of generous servings of pesto sauce and parmesan cheese. Service was pretty good and I would highly recommend this place!
iO Italian Osteria,4.4,19,Italian,4,20-May-15,"Quite a trek to get to, but may be worth the hike. The store front doubles as a bakery, and store also sells dried, bottled and canned goods. The ceiling to floor windows help greatly with making the place appear big, and inviting. The place is always full, lending a nice 'bustling' atmosphere. Despite this, the staff are all attentive and very friendly, with the owner and chef helping out with front of house from time to time.  I personally recommend sticking to the 'street' type food - the pizzas and breads are good, especially the schiacciata. The starters and pastas are decent. The only secondi we ever tried over several visits really disappointed us and resultantly, have stayed away from them. So far desserts have been hits and misses!  Generally a relaxed place to have a casual meal with friends."
iO Italian Osteria,4.4,19,Italian,4,6-Jul-16,"iO is a newer Italian place at Hill V2 in a gorgeous space overlooking the neighborhood. While it is mainly a restaurant, they also offer quite a bit of Italian goods for sale and the open space is seamless. As for the food, it's quite good with a solid selection of starters, pastas, and main. We started off with a couple of starters which were both awesome - the stuffed Schiacciata and burrata. The schiacciata was very tasty - bread stuffed with cheese and mushrooms with truffle flavor. The burrata was also quite good, as it was accompanied with prosciutto and greens, and we went for a double order for the table and had no trouble polishing it. We tried a few pasta dishes as well. The bigoli with seafood was quite nice, but the taglioni with walnut sauce was less accessible. The seared snapper was also solid, and next time, I would love to try some of the meat dishes as well. There is a short wine list, with an interesting choice for house wine, where a full liter will run you only $48. While it doesn't drink like a fine barolo, it's a great bargain, although I wish they wouldn't chill the red wine. Overall, while the prices may not seem very cheap, the portions are generous, especially when compared to my fave - Osteria Mozza. Definitely worth a visit and also with a larger group!"
iO Italian Osteria,4.4,19,Italian,5,3-Sep-17,"Wow - by far now our new favourite Italian and likely top 2 restaurant in all of Singapore. The atmosphere was awesome - loud, fun, friends having a good time and just felt like a house full of food loving people. The food was done to perfection all well within a good price for Singapore. We had various plates but the pizza appetiser with crunchy crust was over the top good and the mushroom bruschetta was outstanding. We will be back for sure as this is a gem in Singapore."
iO Italian Osteria,4.4,19,Italian,5,29-Jul-16,Fantastic food! I almost don't want to write a review because I don't wanna give this gem away.
iO Italian Osteria,4.4,19,Italian,5,3-Nov-14,"What a wonderful contemporary Italian restaurant this is. Comparable to Jones the Grocer, this is partial restaurant and partial market. Situated in the trendy new Hillv2 mall, built underneath a Soho style condominium complex."
iO Italian Osteria,4.4,19,Italian,1,16-Jul-17,"Was gonna order main on the menu, but the waiter recommended the ""daily special"", the Sea Salt Baked Sea Bass, claiming it was ""much better"" When the bill came, this daily special turned out to be $78. I would not recommend iO Osteria where so-called ""friendly"" waiters are deceitful in conveniently leaving off the price of a dish 3x more expensive than the dish we were about to order. There are better authentic Italian restaurants in Singapore that do not have to resort to such tactics to stay afloat!!!"
